original_order,learning_order,greek,headword,translation,greeklex_rank,lemma_freq,word_freq,zipf_freq,pos,matched_word,match_type,duplicate_of
555,180,πίσω,πίσω,"назад, сзади",449,259.2,256.7,5.409,adv,πίσω,exact,
740,181,προσφέρω,προσφέρω,"предлагать, предоставлять",456,257.1,3.1,3.495,verb,προσφέρω,exact,
704,182,ολοκληρώνω,ολοκληρώνω,"завершать, заканчивать",459,256.7,1.6,3.208,verb,ολοκληρώνω,exact,
605,183,βγαίνω,βγαίνω,"выходить, идти гулять",462,255.2,2.3,3.365,verb,βγαίνω,exact,
23,184,ο καιρός,καιρός,"погода, время",470,251.9,37.3,4.572,noun,καιρός,exact,
43,185,η κίνηση,κίνηση,движение,471,251.8,122.8,5.089,noun,κίνηση,exact,
543,186,μόλις,μόλις,"только что, едва",473,251.1,251.1,5.4,adv,μόλις,exact,
393,187,ενδιαφέρον,ενδιαφέρον,интересный,487,245.9,191.0,5.281,noun,ενδιαφέρον,exact,
64,188,η κυρία,κυρία,"госпожа, женщина",489,245.5,134.9,5.13,noun,κυρία,exact,
787,189,φεύγω,φεύγω,"уходить, уезжать",495,243.8,4.7,3.674,verb,φεύγω,exact,
666,190,κλείνω,κλείνω,закрывать,496,243.7,6.3,3.8,verb,κλείνω,exact,
665,191,κερδίζω,κερδίζω,"выигрывать, зарабатывать",498,242.5,0.8,2.919,verb,κερδίζω,exact,
157,192,η παράγραφος,παράγραφος,абзац,501,242.0,98.8,4.995,noun,παράγραφος,exact,
275,193,ο τίτλος,τίτλος,"заголовок, титул",505,240.2,37.8,4.577,noun,τίτλος,exact,
662,194,καταλαβαίνω,καταλαβαίνω,понимаю,513,237.9,23.6,4.373,verb,καταλαβαίνω,exact,
766,195,συμφωνώ,συμφωνώ,соглашаться,515,237.2,20.5,4.312,verb,συμφωνώ,exact,
515,196,γύρω,γύρω,вокруг,518,235.9,235.9,5.372,adv,γύρω,exact,
54,197,το κόστος,κόστος,стоимость,522,234.1,168.0,5.225,noun,κόστος,exact,
432,198,λεπτός,λεπτός,"тонкий, худой",524,233.1,1.1,3.052,adj,λεπτός,exact,
251,199,η συνάντηση,συνάντηση,встреча,525,232.7,155.6,5.192,noun,συνάντηση,exact,
583,200,ανοίγω,ανοίγω,открывать,526,232.5,2.3,3.365,verb,ανοίγω,exact,
121,201,η νίκη,νίκη,победа,529,231.7,174.7,5.242,noun,νίκη,exact,
201,202,η προστασία,προστασία,защита,540,227.6,128.5,5.109,noun,προστασία,exact,
389,203,εκπαιδευτικός,εκπαιδευτικός,"образовательный, учебный",542,225.7,7.8,3.893,noun,εκπαιδευτικός,exact,
270,204,η τέχνη,τέχνη,искусство,545,224.7,71.2,4.852,noun,τέχνη,exact,
768,205,συναντώ,συναντώ,"встречать, встретить",546,224.3,1.0,3.009,verb,συναντώ,exact,
294,206,ο υπάλληλος,υπάλληλος,"сотрудник, служащий",547,223.3,28.3,4.452,noun,υπάλληλος,exact,
638,207,εξετάζω,εξετάζω,"осматривать, обследовать",549,222.6,0.6,2.79,verb,εξετάζω,exact,
143,208,το όνομα,όνομα,имя,563,218.7,133.2,5.124,noun,όνομα,exact,
545,209,μπροστά,μπροστά,"впереди, перед",564,218.3,218.3,5.339,adv,μπροστά,exact,
721,210,πέφτω,πέφτω,падать,569,216.3,1.3,3.12,verb,πέφτω,exact,
37,211,το κείμενο,κείμενο,текст,570,216.2,109.4,5.039,noun,κείμενο,exact,
310,212,ο φίλος,φίλος,друг,571,215.7,32.5,4.512,noun,φίλος,exact,
70,213,το λεπτό,λεπτό,минута,572,215.2,52.5,4.72,noun,λεπτό,exact,
151,214,το πανεπιστήμιο,πανεπιστήμιο,университет,574,214.9,78.0,4.892,noun,πανεπιστήμιο,exact,
258,215,το σχολείο,σχολείο,школа,576,214.0,73.0,4.863,noun,σχολείο,exact,
96,216,η μεταφορά,μεταφορά,"перевозка, транспорт",578,213.0,73.0,4.863,noun,μεταφορά,exact,
390,217,ελεύθερος,ελεύθερος,свободный,579,212.9,21.7,4.336,adj,ελεύθερος,exact,
479,218,σωστός,σωστός,"правильный, верный",584,211.5,6.5,3.815,adj,σωστός,exact,
427,219,κοντός,κοντός,"короткий, низкий",585,210.7,4.0,3.604,noun,κοντός,exact,
482,220,τέταρτος,τέταρτος,четвёртый,586,209.7,6.7,3.827,quant,τέταρτος,exact,
22,221,ο καθηγητής,καθηγητής,преподаватель,592,208.0,81.5,4.911,noun,καθηγητής,exact,
726,222,πληρώνω,πληρώνω,платить,599,205.6,2.4,3.384,verb,πληρώνω,exact,
764,223,συμμετέχω,συμμετέχω,участвовать,601,204.9,1.9,3.282,verb,συμμετέχω,exact,
523,224,έξω,έξω,"снаружи, вне",602,204.8,204.0,5.309,adv,έξω,exact,
509,225,αμέσως,αμέσως,"сразу, немедленно",603,204.8,204.8,5.311,adv,αμέσως,exact,
663,226,καταφέρνω,καταφέρνω,"удаваться, справляться",610,203.5,0.9,2.961,verb,καταφέρνω,exact,
746,227,ρωτάω,ρωτάω,спрашивать,617,200.1,5.5,3.742,verb,ρωτώ,verb_alt,
499,228,χαμηλός,χαμηλός,низкий,620,199.0,3.2,3.506,adj,χαμηλός,exact,
401,229,εύκολος,εύκολος,"лёгкий, простой",625,198.2,3.9,3.592,adj,εύκολος,exact,
83,230,ο μαθητής,μαθητής,ученик,628,197.3,15.2,4.182,noun,μαθητής,exact,
536,231,κοντά,κοντά,"близко, рядом",629,196.5,195.2,5.29,adv,κοντά,exact,
144,232,το όργανο,όργανο,музыкальный инструмент,630,196.4,54.0,4.732,noun,όργανο,exact,
706,233,οργανώνω,οργανώνω,организовывать,631,196.3,0.2,2.327,verb,οργανώνω,exact,
758,234,στέλνω,στέλνω,"отправлять, посылать",640,193.6,1.6,3.208,verb,στέλνω,exact,
319,235,ο χαρακτήρας,χαρακτήρας,характер,641,193.4,23.1,4.364,noun,χαρακτήρας,exact,
195,236,η πραγματικότητα,πραγματικότητα,"реальность, действительность",642,193.2,162.7,5.211,noun,πραγματικότητα,exact,
604,237,βγάζω,βγάζω,"вынимаю, снимаю, зарабатываю",657,187.7,3.0,3.48,verb,βγάζω,exact,
6,238,το θέατρο,θέατρο,театр,660,187.2,127.8,5.106,noun,θέατρο,exact,
431,239,λάθος,λάθος,"неправильный, ошибочный",678,183.1,115.5,5.062,noun,λάθος,exact,
277,240,ο τόπος,τόπος,место,682,182.5,34.1,4.533,noun,τόπος,exact,
777,241,τελειώνω,τελειώνω,"заканчивать, кончать",687,180.6,10.6,4.026,verb,τελειώνω,exact,
120,242,το νησί,νησί,остров,689,180.3,63.3,4.801,noun,νησί,exact,
641,243,επιλέγω,επιλέγω,выбирать,690,179.6,1.4,3.154,verb,επιλέγω,exact,
639,244,εξηγώ,εξηγώ,объяснять,695,178.4,1.2,3.083,verb,εξηγώ,exact,
757,245,σταματάω,σταματάω,"останавливать(ся), прекращать",700,177.0,0.8,2.919,verb,σταματάω,exact,
127,246,το νοσοκομείο,νοσοκομείο,больница,701,177.0,75.8,4.88,noun,νοσοκομείο,exact,
293,247,το υλικό,υλικό,материал,704,176.2,72.7,4.861,noun,υλικό,exact,
414,248,ιστορικός,ιστορικός,исторический,709,175.7,10.8,4.034,noun,ιστορικός,exact,
237,249,η στάση,στάση,"остановка, позиция",719,173.7,148.7,5.172,noun,στάση,exact,
712,250,παρακολουθώ,παρακολουθώ,"следить, посещать, смотреть",721,173.0,5.0,3.7,verb,παρακολουθώ,exact,
560,251,πού,πού,"где, куда",722,172.8,172.8,5.237,adv,πού,exact,
15,252,η ιδέα,ιδέα,идея,726,171.6,93.7,4.971,noun,ιδέα,exact,
415,253,καθαρός,καθαρός,чистый,727,171.4,4.6,3.664,adj,καθαρός,exact,
683,254,μαθαίνω,μαθαίνω,"учить, изучать",730,171.3,4.5,3.656,verb,μαθαίνω,exact,
477,255,συχνός,συχνός,частый,732,171.0,0.4,2.628,adj,συχνός,exact,
643,256,επιστρέφω,επιστρέφω,возвращаться,734,170.8,1.3,3.12,verb,επιστρέφω,exact,
349,257,ανοιχτός,ανοιχτός,открытый,738,170.0,5.1,3.709,adj,ανοιχτός,exact,
17,258,ο ιούνιος,ιούνιος,июнь,759,165.0,4.0,3.604,noun,ιούνιος,exact,
119,259,το νερό,νερό,вода,763,163.0,77.5,4.889,noun,νερό,exact,
460,260,πέμπτος,πέμπτος,пятый,764,162.4,2.9,3.464,adj,πέμπτος,exact,
223,261,ο σεπτέμβριος,σεπτέμβριος,сентябрь,765,162.4,3.7,3.57,noun,σεπτέμβριος,exact,
135,262,η οδηγία,οδηγία,"инструкция, указание",769,161.8,60.2,4.779,noun,οδηγία,exact,
512,263,αύριο,αύριο,завтра,771,161.0,161.0,5.207,adv,αύριο,exact,
487,264,υπεύθυνος,υπεύθυνος,ответственный,777,159.0,34.6,4.539,adj,υπεύθυνος,exact,
396,265,επαγγελματικός,επαγγελματικός,профессиональный,781,158.4,2.2,3.344,adj,επαγγελματικός,exact,
261,266,το ταμείο,ταμείο,касса,782,157.8,54.2,4.734,noun,ταμείο,exact,
373,267,γρήγορος,γρήγορος,быстрый,786,157.4,5.3,3.725,adj,γρήγορος,exact,
618,268,διαβάζω,διαβάζω,читать,789,157.1,12.7,4.104,verb,διαβάζω,exact,
69,269,η λέξη,λέξη,слово,792,156.6,80.6,4.906,noun,λέξη,exact,
644,270,επιτυγχάνω,επιτυγχάνω,"достигать, добиваться успеха",798,155.7,0.0,1.327,verb,επιτυγχάνω,exact,
138,271,η οικογένεια,οικογένεια,семья,799,155.7,63.9,4.805,noun,οικογένεια,exact,
557,272,πόσο,πόσο,сколько,804,154.7,154.7,5.189,adv,πόσο,exact,
89,273,το μάτι,μάτι,глаз,805,154.4,35.9,4.555,noun,μάτι,exact,
84,274,ο Μάιος,Μάιος,май,812,152.7,3.8,3.583,noun,μάιος,exact,
656,275,θυμάμαι,θυμάμαι,помнить,823,150.8,38.4,4.584,verb,θυμάμαι,exact,
540,276,μακριά,μακριά,далеко,829,149.3,85.0,4.929,adv,μακριά,exact,
5,277,ο θάνατος,θάνατος,смерть,833,148.9,25.8,4.412,noun,θάνατος,exact,
137,278,η οδός,οδός,улица,834,148.8,17.3,4.238,noun,οδός,exact,
65,279,η κυριακή,κυριακή,воскресенье,835,148.8,116.2,5.065,noun,κυριακή,exact,
779,280,τοποθετώ,τοποθετώ,"размещать, ставить, класть",836,148.8,0.7,2.859,verb,τοποθετώ,exact,
752,281,σκέφτομαι,σκέφτομαι,думать,843,146.7,13.1,4.118,verb,σκέφτομαι,exact,
475,282,σύντομος,σύντομος,"короткий, краткий",847,146.0,3.5,3.548,adj,σύντομος,exact,
206,283,το πρωί,πρωί,утро,849,145.5,145.5,5.163,noun,πρωί,exact,
572,284,φέτος,φέτος,в этом году,853,145.0,123.1,5.09,adv,φέτος,exact,
166,285,ο πατέρας,πατέρας,отец,856,144.5,65.2,4.814,noun,πατέρας,exact,
699,286,ξεχνώ,ξεχνώ,забывать,862,143.4,1.1,3.052,verb,ξεχνάω,verb_alt,
377,287,δημοτικός,δημοτικός,"муниципальный, начальный",867,142.0,3.6,3.558,adj,δημοτικός,exact,
524,288,επιπλέον,επιπλέον,"кроме того, дополнительно",869,141.7,141.7,5.151,adv,επιπλέον,exact,
615,289,γυρίζω,γυρίζω,"возвращаться, поворачивать",874,141.1,2.4,3.384,verb,γυρίζω,exact,
271,290,η τεχνολογία,τεχνολογία,технология,877,141.0,46.1,4.664,noun,τεχνολογία,exact,
399,291,έτοιμος,έτοιμος,готовый,883,139.8,31.3,4.496,adj,έτοιμος,exact,
228,292,η σκέψη,σκέψη,"мысль, размышление",893,138.5,70.0,4.845,noun,σκέψη,exact,
637,293,ενημερώνω,ενημερώνω,"информировать, уведомлять",895,138.3,1.6,3.208,verb,ενημερώνω,exact,
281,294,το τραγούδι,τραγούδι,песня,898,137.3,49.5,4.694,noun,τραγούδι,exact,
636,295,ενδιαφέρομαι,ενδιαφέρομαι,интересоваться,907,135.6,0.0,1.327,verb,ενδιαφέρω,alias,
566,296,συνήθως,συνήθως,обычно,913,135.0,133.3,5.125,adv,συνήθως,exact,
63,297,το κτίριο,κτίριο,здание,916,134.3,48.2,4.683,noun,κτίριο,exact,
236,298,ο σταθμός,σταθμός,"станция, вокзал",919,134.2,20.5,4.312,noun,σταθμός,exact,
417,299,καθημερινός,καθημερινός,"ежедневный, повседневный",920,134.0,1.4,3.154,adj,καθημερινός,exact,
252,300,η συνέντευξη,συνέντευξη,"интервью, собеседование",933,132.2,97.1,4.987,noun,συνέντευξη,exact,
631,301,δουλεύω,δουλεύω,работать,934,132.1,5.4,3.734,verb,δουλεύω,exact,
268,302,η τετάρτη,τετάρτη,среда,944,130.6,112.2,5.05,noun,τετάρτη,exact,
438,303,μαύρος,μαύρος,чёрный,949,130.3,10.4,4.018,noun,μαύρος,exact,
693,304,νιώθω,νιώθω,"чувствовать, ощущать",960,127.5,16.4,4.215,verb,νιώθω,exact,
246,305,ο συγγραφέας,συγγραφέας,писатель,964,126.9,50.4,4.702,noun,συγγραφέας,exact,
100,306,το μήνυμα,μήνυμα,сообщение,974,125.3,79.1,4.898,noun,μήνυμα,exact,
180,307,ο πίνακας,πίνακας,"картина, доска",978,124.9,20.5,4.312,noun,πίνακας,exact,
744,308,ρίχνω,ρίχνω,"бросать, кидать",1001,120.9,1.3,3.12,verb,ρίχνω,exact,
202,309,η προσφορά,προσφορά,"предложение, скидка",1004,120.7,68.2,4.834,noun,προσφορά,exact,
765,310,συμπληρώνω,συμπληρώνω,заполнять,1005,120.7,0.5,2.725,verb,συμπληρώνω,exact,
789,311,φοβάμαι,φοβάμαι,бояться,1006,120.6,7.3,3.864,verb,φοβούμαι,alias,
163,312,η παράσταση,παράσταση,"представление, спектакль",1017,118.8,59.0,4.771,noun,παράσταση,exact,
575,313,αγοράζω,αγοράζω,покупать,1024,118.1,1.4,3.154,verb,αγοράζω,exact,
443,314,μισός,μισός,"половина, полу-",1026,117.7,3.9,3.592,adj,μισός,exact,
272,315,η τηλεόραση,τηλεόραση,телевизор,1051,113.2,77.3,4.888,noun,τηλεόραση,exact,
793,316,φτιάχνω,φτιάχνω,"делаю, готовлю, чиню",1059,112.7,1.3,3.12,verb,φτιάχνω,exact,
519,317,δυστυχώς,δυστυχώς,к сожалению,1060,112.7,112.7,5.052,adv,δυστυχώς,exact,
406,318,ηλεκτρονικός,ηλεκτρονικός,электронный,1064,111.9,3.2,3.506,adj,ηλεκτρονικός,exact,
136,319,ο οδηγός,οδηγός,"водитель, гид",1070,111.3,29.1,4.464,noun,οδηγός,exact,
326,320,η χρονιά,χρονιά,год,1074,110.8,75.2,4.876,noun,χρονιά,exact,
741,321,προτιμώ,προτιμώ,предпочитать,1077,109.7,6.9,3.839,verb,προτιμώ,exact,
331,322,το χωριό,χωριό,деревня,1078,109.5,57.0,4.756,noun,χωριό,exact,
546,323,νωρίς,νωρίς,рано,1081,109.3,50.7,4.705,adv,νωρίς,exact,
574,324,αγαπάω,αγαπάω,любить,1082,109.3,2.5,3.403,verb,αγαπάω,exact,
186,325,το πλοίο,πλοίο,корабль,1086,108.8,33.3,4.523,noun,πλοίο,exact,
716,326,περιγράφω,περιγράφω,описывать,1092,108.5,0.9,2.961,verb,περιγράφω,exact,
782,327,τρέχω,τρέχω,"бегать, бежать",1100,107.8,2.1,3.327,verb,τρέχω,exact,
801,328,χτυπάω,χτυπάω,"стучать, бить",1104,107.7,0.5,2.725,verb,χτυπάω,exact,
658,329,κάθομαι,κάθομαι,сидеть,1108,107.5,3.3,3.521,verb,κάθομαι,exact,
101,330,η μητέρα,μητέρα,"мать, мама",1111,107.3,72.8,4.862,noun,μητέρα,exact,
75,331,ο λογαριασμός,λογαριασμός,счет,1119,106.7,7.0,3.846,noun,λογαριασμός,exact,
645,332,εργάζομαι,εργάζομαι,работать,1125,105.8,2.0,3.305,verb,εργάζομαι,exact,
105,333,η μνήμη,μνήμη,"память, воспоминание",1129,104.9,62.1,4.793,noun,μνήμη,exact,
107,334,το μουσείο,μουσείο,музей,1136,104.4,57.9,4.762,noun,μουσείο,exact,
561,335,προχθές,προχθές,позавчера,1137,104.4,101.9,5.008,adv,προχθές,exact,
559,336,πότε,πότε,когда,1139,104.2,104.2,5.018,adv,πότε,exact,
530,337,καθόλου,καθόλου,"совсем, вовсе",1143,104.1,104.1,5.017,adv,καθόλου,exact,
317,338,η φωτογραφία,φωτογραφία,фотография,1145,103.9,43.0,4.633,noun,φωτογραφία,exact,
554,339,πέρυσι,πέρυσι,в прошлом году,1148,103.6,81.4,4.91,adv,πέρυσι,exact,
711,340,παρακαλώ,παρακαλώ,"пожалуйста, прошу",1151,102.9,77.0,4.886,verb,παρακαλώ,exact,
216,341,το Σάββατο,Σάββατο,суббота,1159,102.2,77.3,4.888,noun,σάββατο,exact,
82,342,το μάθημα,μάθημα,"урок, предмет",1181,100.3,30.2,4.48,noun,μάθημα,exact,
467,343,πράσινος,πράσινος,зелёный,1183,99.9,2.4,3.384,adj,πράσινος,exact,
328,344,το χρώμα,χρώμα,цвет,1187,99.3,46.8,4.67,noun,χρώμα,exact,
25,345,ο καλλιτέχνης,καλλιτέχνης,"художник, артист",1191,98.7,17.2,4.236,noun,καλλιτέχνης,exact,
642,346,επισκέπτομαι,επισκέπτομαι,"посещать, навещать",1198,98.4,0.7,2.859,verb,επισκέπτομαι,exact,
221,347,η σελίδα,σελίδα,страница,1202,97.9,37.5,4.574,noun,σελίδα,exact,
720,348,πετάω,πετάω,"летать, бросать",1206,97.2,0.8,2.919,verb,πετάω,exact,
517,349,δίπλα,δίπλα,"рядом, около",1208,97.1,93.9,4.972,adv,δίπλα,exact,
647,350,ετοιμάζω,ετοιμάζω,"готовить, подготавливать",1219,96.2,0.8,2.919,verb,ετοιμάζω,exact,
26,351,το καλοκαίρι,καλοκαίρι,лето,1230,95.2,76.3,4.882,noun,καλοκαίρι,exact,
507,352,ωραίος,ωραίος,"красивый, прекрасный",1232,95.1,4.4,3.646,adj,ωραίος,exact,
344,353,άγνωστος,άγνωστος,"неизвестный, незнакомый",1239,94.4,11.6,4.065,adj,άγνωστος,exact,
461,354,περιοδικός,περιοδικός,периодический; журнал,1241,94.2,0.3,2.504,adj,περιοδικός,exact,
193,355,η πόρτα,πόρτα,дверь,1247,93.8,66.0,4.819,noun,πόρτα,exact,
189,356,το πόδι,πόδι,"нога, стопа",1250,93.6,31.3,4.496,noun,πόδι,exact,
4,357,η θάλασσα,θάλασσα,море,1257,92.5,60.2,4.779,noun,θάλασσα,exact,
584,358,αντιλαμβάνομαι,αντιλαμβάνομαι,"понимаю, осознаю",1261,92.4,8.0,3.904,verb,αντιλαμβάνομαι,exact,
749,359,σηκώνω,σηκώνω,"поднимать, будить",1267,91.6,0.6,2.79,verb,σηκώνω,exact,
677,360,λείπω,λείπω,"отсутствовать, не хватать",1268,91.5,0.3,2.504,verb,λείπω,exact,
103,361,ο μηχανικός,μηχανικός,"инженер, механик",1275,90.7,15.3,4.185,noun,μηχανικός,exact,
458,362,παραδοσιακός,παραδοσιακός,традиционный,1279,90.2,2.5,3.403,adj,παραδοσιακός,exact,
422,363,κενός,κενός,пустой,1280,90.1,1.1,3.052,adj,κενός,exact,
771,364,συνοδεύω,συνοδεύω,сопровождать,1296,88.6,0.1,2.106,verb,συνοδεύω,exact,
2,365,η ημερομηνία,ημερομηνία,дата,1297,88.1,71.6,4.855,noun,ημερομηνία,exact,
130,366,η νύχτα,νύχτα,ночь,1303,87.6,63.0,4.799,noun,νύχτα,exact,
29,367,η κάρτα,κάρτα,"карта, карточка",1308,87.0,38.2,4.582,noun,κάρτα,exact,
42,368,ο κινηματογράφος,κινηματογράφος,"кинотеатр, кино",1311,87.0,13.2,4.121,noun,κινηματογράφος,exact,
173,369,το περιοδικό,περιοδικό,журнал,1314,86.7,39.9,4.601,noun,περιοδικό,exact,
783,370,τρώω,τρώω,"есть, кушать",1316,86.4,0.1,2.106,verb,τρώγω,alias,
436,371,μαζικός,μαζικός,массовый,1317,86.4,0.9,2.961,adj,μαζικός,exact,
39,372,το κεφάλι,κεφάλι,голова,1324,85.8,71.4,4.854,noun,κεφάλι,exact,
730,373,πουλάω,πουλάω,продавать,1330,85.5,0.9,2.961,verb,πουλάω,exact,
731,374,πουλώ,πουλώ,продавать,1330,85.5,0.9,2.961,verb,πουλάω,verb_alt,
291,375,η τύχη,τύχη,"удача, везение, судьба",1343,84.8,73.7,4.867,noun,τύχη,exact,
264,376,το ταξίδι,ταξίδι,"путешествие, поездка",1348,84.5,56.5,4.752,noun,ταξίδι,exact,
774,377,σχεδιάζω,σχεδιάζω,"планировать, проектировать",1365,83.4,0.8,2.919,verb,σχεδιάζω,exact,
94,378,το μεσημέρι,μεσημέρι,полдень,1370,83.2,81.6,4.911,noun,μεσημέρι,exact,
104,379,ο μισθός,μισθός,"зарплата, оклад",1390,81.5,9.2,3.965,noun,μισθός,exact,
667,380,κόβω,κόβω,резать,1391,81.4,0.8,2.919,verb,κόβω,exact,
311,381,ο φόβος,φόβος,страх,1403,80.4,22.3,4.348,noun,φόβος,exact,
33,382,η κατοικία,κατοικία,"жилище, дом",1405,80.4,27.4,4.438,noun,κατοικία,exact,
312,383,ο φοιτητής,φοιτητής,студент,1421,79.6,8.6,3.935,noun,φοιτητής,exact,
803,384,ψάχνω,ψάχνω,искать,1424,79.1,3.4,3.534,verb,ψάχνω,exact,
346,385,ακριβός,ακριβός,дорогой,1434,78.1,1.2,3.083,adj,ακριβός,exact,
190,386,το ποδόσφαιρο,ποδόσφαιρο,футбол,1446,77.7,46.1,4.664,noun,ποδόσφαιρο,exact,
123,387,το νόμισμα,νόμισμα,монета,1449,77.2,30.0,4.477,noun,νόμισμα,exact,
465,388,πλούσιος,πλούσιος,богатый,1454,76.5,4.8,3.683,adj,πλούσιος,exact,
305,389,το φεστιβάλ,φεστιβάλ,фестиваль,1461,76.0,76.0,4.881,noun,φεστιβάλ,exact,
321,390,το χαρτί,χαρτί,бумага,1467,75.4,35.8,4.554,noun,χαρτί,exact,
27,391,η καρδιά,καρδιά,сердце,1477,74.8,56.2,4.75,noun,καρδιά,exact,
489,392,φετινός,φετινός,"нынешний, этого года",1482,74.6,3.1,3.495,adj,φετινός,exact,
769,393,συνεργάζομαι,συνεργάζομαι,сотрудничать,1486,74.5,1.0,3.009,verb,συνεργάζομαι,exact,
785,394,φαντάζομαι,φαντάζομαι,"представлять себе, воображать",1505,73.2,15.4,4.188,verb,φαντάζομαι,exact,
303,395,το φάρμακο,φάρμακο,лекарство,1507,73.1,15.0,4.176,noun,φάρμακο,exact,
32,396,το κατάστημα,κατάστημα,магазин,1514,72.7,15.1,4.179,noun,κατάστημα,exact,
169,397,ο πελάτης,πελάτης,"клиент, покупатель",1525,72.1,9.8,3.992,noun,πελάτης,exact,
197,398,η προβολή,προβολή,"показ, проекция",1527,72.0,50.2,4.701,noun,προβολή,exact,
134,399,το ξενοδοχείο,ξενοδοχείο,"гостиница, отель",1537,71.7,37.6,4.575,noun,ξενοδοχείο,exact,
102,400,η μηχανή,μηχανή,"машина, мотоцикл",1540,71.5,31.5,4.498,noun,μηχανή,exact,
733,401,προγραμματίζω,προγραμματίζω,"планировать, программировать",1541,71.5,0.1,2.106,verb,προγραμματίζω,exact,
547,402,ξανά,ξανά,"снова, опять",1548,70.9,70.9,4.85,adv,ξανά,exact,
426,403,κόκκινος,κόκκινος,красный,1551,70.8,5.0,3.7,adj,κόκκινος,exact,
491,404,φιλικός,φιλικός,"дружеский, дружелюбный",1560,70.1,2.3,3.365,adj,φιλικός,exact,
425,405,κλειστός,κλειστός,закрытый,1567,69.8,2.9,3.464,adj,κλειστός,exact,
791,406,φροντίζω,φροντίζω,заботиться,1570,69.6,0.7,2.859,verb,φροντίζω,exact,
383,407,διπλός,διπλός,двойной,1588,68.3,2.9,3.464,quant,διπλός,exact,
199,408,η προετοιμασία,προετοιμασία,"подготовка, приготовление",1589,68.3,44.2,4.645,noun,προετοιμασία,exact,
348,409,άνεργος,άνεργος,безработный,1606,67.6,4.5,3.656,adj,άνεργος,exact,
367,410,γεμάτος,γεμάτος,полный,1615,67.2,7.4,3.87,adj,γεμάτος,exact,
690,411,μοιράζω,μοιράζω,"делить, раздавать",1627,66.4,0.2,2.327,verb,μοιράζω,exact,
182,412,η πλατεία,πλατεία,площадь,1632,66.0,48.8,4.688,noun,πλατεία,exact,
388,413,εκατό,εκατό,сто,1637,65.9,42.2,4.625,quant,εκατό,exact,
405,414,ηλεκτρικός,ηλεκτρικός,электрический,1639,65.8,1.5,3.185,adj,ηλεκτρικός,exact,
318,415,η χαρά,χαρά,радость,1648,64.7,52.2,4.717,noun,χαρά,exact,
478,416,σχολικός,σχολικός,школьный,1662,64.2,0.9,2.961,adj,σχολικός,exact,
780,417,τραβάω,τραβάω,"тянуть, тащить",1684,62.7,0.6,2.79,verb,τραβάω,exact,
315,418,η φράση,φράση,"фраза, предложение",1693,62.3,47.2,4.674,noun,φράση,exact,
73,419,το λιμάνι,λιμάνι,"порт, гавань",1694,62.3,37.9,4.579,noun,λιμάνι,exact,
735,420,προσέχω,προσέχω,"быть осторожным, заботиться",1695,62.3,1.5,3.185,verb,προσέχω,exact,
342,421,αγγλικός,αγγλικός,английский,1696,62.3,0.9,2.961,adj,αγγλικός,exact,
142,422,το όνειρο,όνειρο,"сон, мечта",1700,62.1,33.8,4.529,noun,όνειρο,exact,
682,423,μαζεύω,μαζεύω,собирать,1701,62.0,0.6,2.79,verb,μαζεύω,exact,
597,424,αφαιρώ,αφαιρώ,"убирать, снимать, вычитать",1704,61.7,0.2,2.327,verb,αφαιρώ,exact,
630,425,δοκιμάζω,δοκιμάζω,пробовать,1719,61.0,0.4,2.628,verb,δοκιμάζω,exact,
455,426,παιδικός,παιδικός,детский,1727,60.7,1.0,3.009,adj,παιδικός,exact,
503,427,χρήσιμος,χρήσιμος,полезный,1743,59.8,3.8,3.583,adj,χρήσιμος,exact,
409,428,θεατρικός,θεατρικός,театральный,1744,59.8,2.9,3.464,adj,θεατρικός,exact,
3,429,ο ήρωας,ήρωας,герой,1745,59.7,16.0,4.204,noun,ήρωας,exact,
565,430,σπάνια,σπάνια,редко,1758,58.9,31.0,4.491,adv,σπάνια,exact,
247,431,ο σύζυγος,σύζυγος,"супруг, супруга",1760,58.9,17.4,4.241,noun,σύζυγος,exact,
11,432,η θερμοκρασία,θερμοκρασία,температура,1772,58.2,30.9,4.49,noun,θερμοκρασία,exact,
273,433,το τηλέφωνο,τηλέφωνο,телефон,1794,56.8,32.5,4.512,noun,τηλέφωνο,exact,
51,434,η κόρη,κόρη,дочь,1800,56.6,40.3,4.605,noun,κόρη,exact,
320,435,ο χάρτης,χάρτης,карта,1802,56.6,8.7,3.94,noun,χάρτης,exact,
7,436,η θεία,θεία,тетя,1805,56.5,16.1,4.207,adv,θεία,exact,
8,437,ο θείος,θείος,дядя,1806,56.5,13.9,4.143,noun,θείος,exact,
158,438,το παράθυρο,παράθυρο,окно,1809,56.4,32.3,4.509,noun,παράθυρο,exact,
423,439,κινητός,κινητός,"подвижный, мобильный",1823,55.9,0.3,2.504,adj,κινητός,exact,
747,440,σέβομαι,σέβομαι,уважать,1824,55.9,6.4,3.807,verb,σέβομαι,exact,
495,441,φτωχός,φτωχός,бедный,1833,55.5,4.7,3.674,adj,φτωχός,exact,
265,442,η ταυτότητα,ταυτότητα,удостоверение личности,1849,55.2,30.4,4.483,noun,ταυτότητα,exact,
531,443,κακά,κακά,плохо,1851,55.0,12.4,4.094,noun,κακά,exact,
781,444,τραγουδώ,τραγουδώ,петь,1868,54.3,1.7,3.236,verb,τραγουδάω,verb_alt,
